meeting	sequence	date	type	speaker	statement	newcode	mem_num
201604	2452	2016-04-27	meeting	TARULLO	I would also note, I did go back and look at the Tealbooks for the past three Aprils when the first quarter has disappointed and then we sort of try to figure out, okay, what happens next, and it’s great.	13.0	97.0
201604	2453	2016-04-27	meeting	TARULLO	One time we underestimated what the effect on the rest-of-the-year economic growth would be.	13.0	97.0
201604	2454	2016-04-27	meeting	TARULLO	A second time we overestimated what it would be, and the third time we got it just about right.	13.0	97.0
201604	2455	2016-04-27	meeting	TARULLO	I guess my conclusion from that is, it’s a little hard to tell right now, and I hope that by June some of this will begin to be clarified.	13.0	97.0
201604	2456	2016-04-27	meeting	TARULLO	Globally, I agree with those of you who say that risks do seem to have, in general, with a big Brexit exception, diminished somewhat.	13.0	97.0
201604	2457	2016-04-27	meeting	TARULLO	I think Governor Brainard, or someone else down at this end of the table, put it quite well already, so I won’t repeat all of that—on China, the euro zone, and a little bit of stabilization while Japan continues to struggle.	13.0	97.0
201604	2458	2016-04-27	meeting	TARULLO	Near term, I think risks are lower elsewhere.	13.0	97.0
201604	2459	2016-04-27	meeting	TARULLO	I’d have to say I was struck during the Bank–Fund meetings by the admirable straightforwardness in people from the euro zone saying, “You guys are going to raise rates, right?	13.0	97.0
201604	2460	2016-04-27	meeting	TARULLO	Because we need that downward pressure on the euro in order to increase our performance over time.”	13.0	97.0
201604	2461	2016-04-27	meeting	TARULLO	Again, I admire their forthrightness, but it did give one a little bit of pause.	13.0	97.0
201604	2462	2016-04-27	meeting	TARULLO	Brexit—I really don’t know how to assess Brexit, to tell you the truth.	13.0	97.0
201604	2463	2016-04-27	meeting	TARULLO	This feels to me more like Knightian uncertainty than just risk assessment, because we don’t really have precedents for this sort of thing.	13.0	97.0
201604	2464	2016-04-27	meeting	TARULLO	And so, I suppose, if the markets are right and if the polls are right and the United Kingdom votes to remain, we won’t have to worry about any of this.	13.0	97.0
201604	2465	2016-04-27	meeting	TARULLO	But if there is a surprise or a shift, I genuinely don’t know how to make an ex ante assessment.	13.0	97.0
201604	2466	2016-04-27	meeting	TARULLO	One thing I will say—following up on something Vice Chairman Dudley said, which I thought was important—is if there is a “yes” vote, then there will be some increasing uncertainty because of the prospect that other members might think about exiting.	13.0	97.0
201604	2467	2016-04-27	meeting	TARULLO	I believe that that would be the case, and I believe that in response, influential people in the euro zone are going to make it very hard for the United Kingdom to renegotiate, and that those renegotiations will be quite unpleasant.	13.0	97.0
201604	2468	2016-04-27	meeting	TARULLO	And there may even be a little bit of self-damage by the euro zone, just because they are afraid that if the UK exit makes it look like this is something that you can manage okay, and you can get a free trade agreement right afterward, then they really do risk the dissolution of the EU.	13.0	97.0
201604	2469	2016-04-27	meeting	TARULLO	If the United Kingdom votes to leave, although it’s a little hard for me to see it as a big financial stability event in the short term, I have to say I’m leaning toward thinking the macroeconomic effects of this might be pretty substantial over the course of the next year or so.	13.0	97.0
201604	2470	2016-04-27	meeting	TARULLO	And when you add to that the fact that, as a couple of people have noted, China is kind of in a “let’s keep everything together now” mode by continuing to amass debt, and the euro zone is counting on us to increase rates so that the euro goes down, I’m not sure that—and this, I thought, was Steve’s point—in the medium term, the underlying forces that are creating risk have actually dissipated that much, even though in the short term they have.	13.0	97.0
201604	2471	2016-04-27	meeting	TARULLO	Putting all of this together, these changes strike me as about a wash in the overall balance of risks, which I still see as moderately to significantly to the downside, albeit somewhat differently composed than six weeks ago.	13.0	97.0
201604	2472	2016-04-27	meeting	TARULLO	Thank you, Madam Chair.	13.0	97.0
201604	2473	2016-04-27	meeting	YELLEN	A two-hander.	13.0	65.0
201604	2474	2016-04-27	meeting	YELLEN	President Williams.	13.0	65.0
201604	2475	2016-04-27	meeting	WILLIAMS	You talked about our analysis.	13.0	102.0
201604	2476	2016-04-27	meeting	TARULLO	Yes, I’m talking about you all.	13.0	97.0
201604	2477	2016-04-27	meeting	WILLIAMS	Yes, let’s be transparent.	13.0	102.0
201604	2478	2016-04-27	meeting	WILLIAMS	[Laughter]	13.0	102.0
201604	2479	2016-04-27	meeting	WILLIAMS	But can I respond?	13.0	102.0
201604	2480	2016-04-27	meeting	TARULLO	But I wasn’t going to talk about the 49ers and their prospects this year.	13.0	97.0
201604	2481	2016-04-27	meeting	WILLIAMS	Oh, why did you even do that?	13.0	102.0
201604	2482	2016-04-27	meeting	TARULLO	Well, who started it?	13.0	97.0
201604	2483	2016-04-27	meeting	WILLIAMS	Throw me off my game.	13.0	102.0
201604	2484	2016-04-27	meeting	WILLIAMS	Okay.	13.0	102.0
201604	2485	2016-04-27	meeting	WILLIAMS	I have an answer to the question.	13.0	102.0
201604	2486	2016-04-27	meeting	TARULLO	Okay.	13.0	97.0
201604	2487	2016-04-27	meeting	WILLIAMS	The question is a good one.	13.0	102.0
201604	2488	2016-04-27	meeting	WILLIAMS	The question was how our own thinking evolved.	13.0	102.0
201604	2489	2016-04-27	meeting	WILLIAMS	First of all, in 2015 the BEA actually did a pretty thorough analysis of this residual seasonality and wrote a white paper on it.	13.0	102.0
201604	2490	2016-04-27	meeting	WILLIAMS	The BEA claimed that it had attacked most of the aspects of this, including PCE and QSS and other things.	13.0	102.0
201604	2491	2016-04-27	meeting	WILLIAMS	And so we took on board that we were probably going to be rid of most of the residual seasonality in GDP.	13.0	102.0
201604	2492	2016-04-27	meeting	WILLIAMS	But then Glenn Rudebusch and his colleagues redid the analysis and found, much to their surprise, that most of it was still there, at least in GDP.	13.0	102.0
201604	2493	2016-04-27	meeting	WILLIAMS	That’s where we came up with the numbers I mentioned today.	13.0	102.0
201604	2494	2016-04-27	meeting	WILLIAMS	So that was a bit of a surprise to us after the BEA had done this Manhattan Project, if you will, on this.	13.0	102.0
201604	2495	2016-04-27	meeting	WILLIAMS	My other comment is, I tend to focus on four-quarter changes in GDP, just like I do on PCE prices and other things, because I know there’s noise in the data.	13.0	102.0
201604	2496	2016-04-27	meeting	WILLIAMS	In our view, GDP growth on a four-quarter basis hasn’t moved around very much.	13.0	102.0
201604	2497	2016-04-27	meeting	WILLIAMS	It’s 2 to 2¼ percent, and as I said, I’m at 2 percent now.	13.0	102.0
201604	2498	2016-04-27	meeting	WILLIAMS	I think it’s probably the easier way to avoid some of these issues on a four- quarter basis.	13.0	102.0
201604	2499	2016-04-27	meeting	WILLIAMS	But the answer to your question is how our thinking evolved on that.	13.0	102.0
201604	2500	2016-04-27	meeting	WILLIAMS	We actually thought that was probably going to go away, or at least mostly go away, and were somewhat surprised that it hasn’t.	13.0	102.0
201604	2501	2016-04-27	meeting	YELLEN	Thank you.	13.0	65.0
201604	2502	2016-04-27	meeting	YELLEN	President Kashkari.	13.0	65.0
201604	2503	2016-04-27	meeting	KASHKARI	Thank you, Madam Chair.	13.0	111.0
201604	2504	2016-04-27	meeting	KASHKARI	The Ninth District economy suffered a major shock last week with the death of Prince.	13.0	111.0
201604	2505	2016-04-27	meeting	KASHKARI	The good news is that this was not a destabilizing shock, but it really unified people across the District and the Bank celebrating his life and his music.	13.0	111.0
201604	2506	2016-04-27	meeting	KASHKARI	In other economic news, the Ninth District continues to perform relatively well.	13.0	111.0
201604	2507	2016-04-27	meeting	KASHKARI	However, the global weakness in commodity prices is having a notable effect on oil, as we have heard, as well as on mining and agriculture.	13.0	111.0
201604	2508	2016-04-27	meeting	KASHKARI	Oil production in North Dakota is now down about 10 percent below its peak in December 2014, and a large bank in our District has increased its expected losses on oil business lending.	13.0	111.0
201604	2509	2016-04-27	meeting	KASHKARI	Other industries in the District are generally faring much better, and there are some emerging signs of labor tightening.	13.0	111.0
201604	2510	2016-04-27	meeting	KASHKARI	For example, a national retailer with a large local presence has just raised its minimum wage to $10 an hour, and anecdotal evidence suggests that other retailers are following suit.	13.0	111.0
201604	2511	2016-04-27	meeting	KASHKARI	At the national level, the risk of recession seems to have declined somewhat since earlier in the year.	13.0	111.0
201604	2512	2016-04-27	meeting	KASHKARI	Although first-quarter economic growth has been very weak, as we have just discussed, a variety of leading indicators suggest a rebound ahead.	13.0	111.0
